Product,Display Name,Fixture ID,Position X,Position Y,Position Z,DMX Universe,DMX Channel
Pixel RGB 12mm,T01-B0001-P001,1,157,196,1,1,1
Pixel RGB 12mm,T01-B0001-P002,2,157,196,1,1,4
Pixel RGB 12mm,T01-B0001-P003,3,156,196,1,1,7
Pixel RGB 12mm,T01-B0001-P004,4,155,197,1,1,10
Pixel RGB 12mm,T01-B0001-P005,5,155,197,1,1,13
Pixel RGB 12mm,T01-B0001-P006,6,155,197,1,1,16
Pixel RGB 12mm,T01-B0001-P007,7,154,197,1,1,19
Pixel RGB 12mm,T01-B0001-P008,8,154,197,1,1,22
Pixel RGB 12mm,T01-B0001-P009,9,153,197,1,1,25
Pixel RGB 12mm,T01-B0001-P010,10,158,196,1,1,28
Pixel RGB 12mm,T01-B0001-P011,11,159,196,1,1,31
Pixel RGB 12mm,T01-B0001-P012,12,160,197,1,1,34
Pixel RGB 12mm,T01-B0001-P013,13,161,197,1,1,37
Pixel RGB 12mm,T01-B0001-P014,14,161,197,1,1,40
Pixel RGB 12mm,T01-B0001-P015,15,162,197,1,1,43
Pixel RGB 12mm,T01-B0001-P016,16,163,197,1,1,46
Pixel RGB 12mm,T01-B0001-P017,17,163,197,1,1,49
Pixel RGB 12mm,T01-B0001-P018,18,158,197,1,1,52
Pixel RGB 12mm,T01-B0001-P019,19,158,197,1,1,55
Pixel RGB 12mm,T01-B0001-P020,20,157,197,1,1,58
Pixel RGB 12mm,T01-B0001-P021,21,157,197,1,1,61
Pixel RGB 12mm,T01-B0001-P022,22,156,197,1,1,64
Pixel RGB 12mm,T01-B0001-P023,23,156,197,1,1,67
Pixel RGB 12mm,T01-B0001-P024,24,159,197,1,1,70
Pixel RGB 12mm,T01-B0001-P025,25,160,197,1,1,73
Pixel RGB 12mm,T01-B0001-P026,26,161,197,1,1,76
Pixel RGB 12mm,T01-B0001-P027,27,161,197,1,1,79
Pixel RGB 12mm,T01-B0001-P028,28,162,197,1,1,82
Pixel RGB 12mm,T01-B0001-P029,29,163,197,1,1,85
Pixel RGB 12mm,T01-B0001-P030,30,159,197,1,1,88
Pixel RGB 12mm,T01-B0001-P031,31,159,197,1,1,91
Pixel RGB 12mm,T01-B0001-P032,32,158,197,1,1,94
Pixel RGB 12mm,T01-B0001-P033,33,158,197,1,1,97
Pixel RGB 12mm,T01-B0001-P034,34,158,197,1,1,100
Pixel RGB 12mm,T01-B0001-P035,35,160,196,1,1,103
Pixel RGB 12mm,T01-B0001-P036,36,161,196,1,1,106
Pixel RGB 12mm,T01-B0001-P037,37,162,196,1,1,109
Pixel RGB 12mm,T01-B0001-P038,38,161,196,1,1,112
Pixel RGB 12mm,T01-B0001-P039,39,160,196,1,1,115
Pixel RGB 12mm,T01-B0001-P040,40,157,196,1,1,118
Pixel RGB 12mm,T01-B0001-P041,41,157,196,1,1,121
Pixel RGB 12mm,T01-B0001-P042,42,158,196,1,1,124
Pixel RGB 12mm,T01-B0001-P043,43,158,196,1,1,127
Pixel RGB 12mm,T01-B0001-P044,44,158,196,1,1,130
Pixel RGB 12mm,T01-B0001-P045,45,158,196,1,1,133
Pixel RGB 12mm,T01-B0001-P046,46,158,197,1,1,136
Pixel RGB 12mm,T01-B0001-P047,47,158,197,1,1,139
Pixel RGB 12mm,T01-B0001-P048,48,159,197,1,1,142
Pixel RGB 12mm,T01-B0001-P049,49,159,197,1,1,145
Pixel RGB 12mm,T01-B0001-P050,50,159,197,1,1,148
Pixel RGB 12mm,T01-B0001-P051,51,159,197,1,1,151
Pixel RGB 12mm,T01-B0001-P052,52,159,197,1,1,154
Pixel RGB 12mm,T01-B0001-P053,53,160,197,1,1,157
Pixel RGB 12mm,T01-B0001-P054,54,160,197,1,1,160
Pixel RGB 12mm,T01-B0001-P055,55,160,196,1,1,163
Pixel RGB 12mm,T01-B0001-P056,56,160,196,1,1,166
Pixel RGB 12mm,T01-B0001-P057,57,160,196,1,1,169
Pixel RGB 12mm,T01-B0001-P058,58,161,196,1,1,172
Pixel RGB 12mm,T01-B0001-P059,59,161,196,1,1,175
Pixel RGB 12mm,T01-B0001-P060,60,161,196,1,1,178
Pixel RGB 12mm,T01-B0002-P001,61,148,193,1,1,181
Pixel RGB 12mm,T01-B0002-P002,62,147,194,1,1,184
Pixel RGB 12mm,T01-B0002-P003,63,146,194,1,1,187
Pixel RGB 12mm,T01-B0002-P004,64,146,194,1,1,190
Pixel RGB 12mm,T01-B0002-P005,65,145,194,1,1,193
Pixel RGB 12mm,T01-B0002-P006,66,144,194,1,1,196
Pixel RGB 12mm,T01-B0002-P007,67,144,194,1,1,199
Pixel RGB 12mm,T01-B0002-P008,68,143,195,1,1,202
Pixel RGB 12mm,T01-B0002-P009,69,143,195,1,1,205
Pixel RGB 12mm,T01-B0002-P010,70,142,195,1,1,208
Pixel RGB 12mm,T01-B0002-P011,71,148,194,1,1,211
Pixel RGB 12mm,T01-B0002-P012,72,149,194,1,1,214
Pixel RGB 12mm,T01-B0002-P013,73,150,194,1,1,217
Pixel RGB 12mm,T01-B0002-P014,74,150,194,1,1,220
Pixel RGB 12mm,T01-B0002-P015,75,151,194,1,1,223
Pixel RGB 12mm,T01-B0002-P016,76,151,194,1,1,226
Pixel RGB 12mm,T01-B0002-P017,77,152,194,1,1,229
Pixel RGB 12mm,T01-B0002-P018,78,152,194,1,1,232
Pixel RGB 12mm,T01-B0002-P019,79,152,195,1,1,235
Pixel RGB 12mm,T01-B0002-P020,80,153,195,1,1,238
Pixel RGB 12mm,T01-B0002-P021,81,148,194,1,1,241
Pixel RGB 12mm,T01-B0002-P022,82,147,194,1,1,244
Pixel RGB 12mm,T01-B0002-P023,83,146,194,1,1,247
Pixel RGB 12mm,T01-B0002-P024,84,146,194,1,1,250
Pixel RGB 12mm,T01-B0002-P025,85,145,194,1,1,253
Pixel RGB 12mm,T01-B0002-P026,86,145,195,1,1,256
Pixel RGB 12mm,T01-B0002-P027,87,144,195,1,1,259
Pixel RGB 12mm,T01-B0002-P028,88,144,195,1,1,262
Pixel RGB 12mm,T01-B0002-P029,89,143,195,1,1,265
Pixel RGB 12mm,T01-B0002-P030,90,148,194,1,1,268
Pixel RGB 12mm,T01-B0002-P031,91,148,194,1,1,271
Pixel RGB 12mm,T01-B0002-P032,92,149,194,1,1,274
Pixel RGB 12mm,T01-B0002-P033,93,149,194,1,1,277
Pixel RGB 12mm,T01-B0002-P034,94,150,194,1,1,280
Pixel RGB 12mm,T01-B0002-P035,95,150,194,1,1,283
Pixel RGB 12mm,T01-B0002-P036,96,151,195,1,1,286
Pixel RGB 12mm,T01-B0002-P037,97,147,194,1,1,289
Pixel RGB 12mm,T01-B0002-P038,98,147,194,1,1,292
Pixel RGB 12mm,T01-B0002-P039,99,146,194,1,1,295
Pixel RGB 12mm,T01-B0002-P040,100,145,194,1,1,298
Pixel RGB 12mm,T01-B0002-P041,101,145,194,1,1,301
Pixel RGB 12mm,T01-B0002-P042,102,147,194,1,1,304
Pixel RGB 12mm,T01-B0002-P043,103,148,194,1,1,307
Pixel RGB 12mm,T01-B0002-P044,104,148,194,1,1,310
Pixel RGB 12mm,T01-B0002-P045,105,149,194,1,1,313
Pixel RGB 12mm,T01-B0002-P046,106,147,193,1,1,316
Pixel RGB 12mm,T01-B0002-P047,107,146,193,1,1,319
Pixel RGB 12mm,T01-B0002-P048,108,146,193,1,1,322
Pixel RGB 12mm,T01-B0002-P049,109,148,193,1,1,325
Pixel RGB 12mm,T01-B0002-P050,110,148,193,1,1,328
Pixel RGB 12mm,T01-B0002-P051,111,148,194,1,1,331
Pixel RGB 12mm,T01-B0002-P052,112,148,194,1,1,334
Pixel RGB 12mm,T01-B0002-P053,113,148,194,1,1,337
Pixel RGB 12mm,T01-B0002-P054,114,148,194,1,1,340
Pixel RGB 12mm,T01-B0002-P055,115,148,194,1,1,343
Pixel RGB 12mm,T01-B0002-P056,116,148,194,1,1,346
Pixel RGB 12mm,T01-B0002-P057,117,148,194,1,1,349
Pixel RGB 12mm,T01-B0002-P058,118,148,194,1,1,352
Pixel RGB 12mm,T01-B0002-P059,119,148,194,1,1,355
Pixel RGB 12mm,T01-B0002-P060,120,147,194,1,1,358
Pixel RGB 12mm,T01-B0002-P061,121,147,194,1,1,361
Pixel RGB 12mm,T01-B0002-P062,122,147,194,1,1,364
Pixel RGB 12mm,T01-B0002-P063,123,147,194,1,1,367
Pixel RGB 12mm,T01-B0002-P064,124,147,194,1,1,370
Pixel RGB 12mm,T01-B0002-P065,125,147,194,1,1,373
Pixel RGB 12mm,T01-B0002-P066,126,147,194,1,1,376
Pixel RGB 12mm,T01-B0002-P067,127,147,193,1,1,379
Pixel RGB 12mm,T01-B0002-P068,128,147,193,1,1,382
Pixel RGB 12mm,T01-B0002-P069,129,147,193,1,1,385
Pixel RGB 12mm,T01-B0003-P001,130,145,196,1,1,388
Pixel RGB 12mm,T01-B0003-P002,131,145,196,1,1,391
Pixel RGB 12mm,T01-B0003-P003,132,146,196,1,1,394
Pixel RGB 12mm,T01-B0003-P004,133,147,196,1,1,397
Pixel RGB 12mm,T01-B0003-P005,134,147,196,1,1,400
Pixel RGB 12mm,T01-B0003-P006,135,148,196,1,1,403
Pixel RGB 12mm,T01-B0003-P007,136,148,196,1,1,406
Pixel RGB 12mm,T01-B0003-P008,137,149,196,1,1,409
Pixel RGB 12mm,T01-B0003-P009,138,149,196,1,1,412
Pixel RGB 12mm,T01-B0003-P010,139,150,196,1,1,415
Pixel RGB 12mm,T01-B0003-P011,140,150,196,1,1,418
Pixel RGB 12mm,T01-B0003-P012,141,143,196,1,1,421
Pixel RGB 12mm,T01-B0003-P013,142,143,196,1,1,424
Pixel RGB 12mm,T01-B0003-P014,143,142,196,1,1,427
Pixel RGB 12mm,T01-B0003-P015,144,141,196,1,1,430
Pixel RGB 12mm,T01-B0003-P016,145,140,196,1,1,433
Pixel RGB 12mm,T01-B0003-P017,146,140,196,1,1,436
Pixel RGB 12mm,T01-B0003-P018,147,139,196,1,1,439
Pixel RGB 12mm,T01-B0003-P019,148,138,196,1,1,442
Pixel RGB 12mm,T01-B0003-P020,149,138,196,1,1,445
Pixel RGB 12mm,T01-B0003-P021,150,137,197,1,1,448
Pixel RGB 12mm,T01-B0003-P022,151,137,197,1,1,451
Pixel RGB 12mm,T01-B0003-P023,152,144,196,1,1,454
Pixel RGB 12mm,T01-B0003-P024,153,144,196,1,1,457
Pixel RGB 12mm,T01-B0003-P025,154,145,196,1,1,460
Pixel RGB 12mm,T01-B0003-P026,155,145,196,1,1,463
Pixel RGB 12mm,T01-B0003-P027,156,146,196,1,1,466
Pixel RGB 12mm,T01-B0003-P028,157,146,197,1,1,469
Pixel RGB 12mm,T01-B0003-P029,158,147,197,1,1,472
Pixel RGB 12mm,T01-B0003-P030,159,143,196,1,1,475
Pixel RGB 12mm,T01-B0003-P031,160,142,196,1,1,478
Pixel RGB 12mm,T01-B0003-P032,161,141,196,1,1,481
Pixel RGB 12mm,T01-B0003-P033,162,141,196,1,1,484
Pixel RGB 12mm,T01-B0003-P034,163,140,196,1,1,487
Pixel RGB 12mm,T01-B0003-P035,164,139,197,1,1,490
Pixel RGB 12mm,T01-B0003-P036,165,139,197,1,1,493
Pixel RGB 12mm,T01-B0003-P037,166,143,196,1,1,496
Pixel RGB 12mm,T01-B0003-P038,167,143,196,1,1,499
Pixel RGB 12mm,T01-B0003-P039,168,144,196,1,1,502
Pixel RGB 12mm,T01-B0003-P040,169,144,196,1,1,505
Pixel RGB 12mm,T01-B0003-P041,170,142,196,1,1,508
Pixel RGB 12mm,T01-B0003-P042,171,141,196,1,2,1
Pixel RGB 12mm,T01-B0003-P043,172,141,196,1,2,4
Pixel RGB 12mm,T01-B0003-P044,173,140,196,1,2,7
Pixel RGB 12mm,T01-B0003-P045,174,144,195,1,2,10
Pixel RGB 12mm,T01-B0003-P046,175,144,196,1,2,13
Pixel RGB 12mm,T01-B0003-P047,176,144,196,1,2,16
Pixel RGB 12mm,T01-B0003-P048,177,144,196,1,2,19
Pixel RGB 12mm,T01-B0003-P049,178,144,196,1,2,22
Pixel RGB 12mm,T01-B0003-P050,179,144,196,1,2,25
Pixel RGB 12mm,T01-B0003-P051,180,144,196,1,2,28
Pixel RGB 12mm,T01-B0003-P052,181,143,196,1,2,31
Pixel RGB 12mm,T01-B0003-P053,182,143,196,1,2,34
Pixel RGB 12mm,T01-B0003-P054,183,143,196,1,2,37
Pixel RGB 12mm,T01-B0003-P055,184,143,196,1,2,40
Pixel RGB 12mm,T01-B0003-P056,185,143,196,1,2,43
Pixel RGB 12mm,T01-B0003-P057,186,143,196,1,2,46
Pixel RGB 12mm,T01-B0003-P058,187,143,196,1,2,49
Pixel RGB 12mm,T01-B0003-P059,188,142,196,1,2,52
Pixel RGB 12mm,T01-B0003-P060,189,142,196,1,2,55
Pixel RGB 12mm,T01-B0003-P061,190,142,196,1,2,58
Pixel RGB 12mm,T01-B0003-P062,191,142,196,1,2,61
Pixel RGB 12mm,T01-B0003-P063,192,142,196,1,2,64
Pixel RGB 12mm,T01-B0003-P064,193,142,196,1,2,67
Pixel RGB 12mm,T01-B0003-P065,194,141,195,1,2,70
Pixel RGB 12mm,T01-B0004-P001,195,137,198,1,2,73
Pixel RGB 12mm,T01-B0004-P002,196,136,198,1,2,76
Pixel RGB 12mm,T01-B0004-P003,197,136,198,1,2,79
Pixel RGB 12mm,T01-B0004-P004,198,135,198,1,2,82
Pixel RGB 12mm,T01-B0004-P005,199,134,198,1,2,85
Pixel RGB 12mm,T01-B0004-P006,200,134,199,1,2,88
Pixel RGB 12mm,T01-B0004-P007,201,133,199,1,2,91
Pixel RGB 12mm,T01-B0004-P008,202,132,199,1,2,94
Pixel RGB 12mm,T01-B0004-P009,203,132,199,1,2,97
Pixel RGB 12mm,T01-B0004-P010,204,131,199,1,2,100
Pixel RGB 12mm,T01-B0004-P011,205,130,200,1,2,103
Pixel RGB 12mm,T01-B0004-P012,206,137,198,1,2,106
Pixel RGB 12mm,T01-B0004-P013,207,138,198,1,2,109
Pixel RGB 12mm,T01-B0004-P014,208,138,198,1,2,112
Pixel RGB 12mm,T01-B0004-P015,209,139,198,1,2,115
Pixel RGB 12mm,T01-B0004-P016,210,139,199,1,2,118
Pixel RGB 12mm,T01-B0004-P017,211,140,199,1,2,121
Pixel RGB 12mm,T01-B0004-P018,212,140,199,1,2,124
Pixel RGB 12mm,T01-B0004-P019,213,141,199,1,2,127
Pixel RGB 12mm,T01-B0004-P020,214,136,198,1,2,130
Pixel RGB 12mm,T01-B0004-P021,215,135,198,1,2,133
Pixel RGB 12mm,T01-B0004-P022,216,135,198,1,2,136
Pixel RGB 12mm,T01-B0004-P023,217,134,198,1,2,139
Pixel RGB 12mm,T01-B0004-P024,218,133,199,1,2,142
Pixel RGB 12mm,T01-B0004-P025,219,133,199,1,2,145
Pixel RGB 12mm,T01-B0004-P026,220,132,199,1,2,148
Pixel RGB 12mm,T01-B0004-P027,221,131,199,1,2,151
Pixel RGB 12mm,T01-B0004-P028,222,131,199,1,2,154
Pixel RGB 12mm,T01-B0004-P029,223,136,198,1,2,157
Pixel RGB 12mm,T01-B0004-P030,224,137,198,1,2,160
Pixel RGB 12mm,T01-B0004-P031,225,137,198,1,2,163
Pixel RGB 12mm,T01-B0004-P032,226,137,198,1,2,166
Pixel RGB 12mm,T01-B0004-P033,227,138,199,1,2,169
Pixel RGB 12mm,T01-B0004-P034,228,135,198,1,2,172
Pixel RGB 12mm,T01-B0004-P035,229,134,198,1,2,175
Pixel RGB 12mm,T01-B0004-P036,230,134,198,1,2,178
Pixel RGB 12mm,T01-B0004-P037,231,133,198,1,2,181
Pixel RGB 12mm,T01-B0004-P038,232,135,198,1,2,184
Pixel RGB 12mm,T01-B0004-P039,233,135,198,1,2,187
Pixel RGB 12mm,T01-B0004-P040,234,136,198,1,2,190
Pixel RGB 12mm,T01-B0004-P041,235,136,198,1,2,193
Pixel RGB 12mm,T01-B0004-P042,236,134,198,1,2,196
Pixel RGB 12mm,T01-B0004-P043,237,133,198,1,2,199
Pixel RGB 12mm,T01-B0004-P044,238,132,198,1,2,202
Pixel RGB 12mm,T01-B0004-P045,239,138,198,1,2,205
Pixel RGB 12mm,T01-B0004-P046,240,138,198,1,2,208
Pixel RGB 12mm,T01-B0004-P047,241,138,198,1,2,211
Pixel RGB 12mm,T01-B0004-P048,242,137,198,1,2,214
Pixel RGB 12mm,T01-B0004-P049,243,137,198,1,2,217
Pixel RGB 12mm,T01-B0004-P050,244,137,198,1,2,220
Pixel RGB 12mm,T01-B0004-P051,245,137,198,1,2,223
Pixel RGB 12mm,T01-B0004-P052,246,137,198,1,2,226
Pixel RGB 12mm,T01-B0004-P053,247,136,198,1,2,229
Pixel RGB 12mm,T01-B0004-P054,248,136,198,1,2,232
Pixel RGB 12mm,T01-B0004-P055,249,136,198,1,2,235
Pixel RGB 12mm,T01-B0004-P056,250,136,198,1,2,238
Pixel RGB 12mm,T01-B0004-P057,251,135,198,1,2,241
Pixel RGB 12mm,T01-B0004-P058,252,135,198,1,2,244
Pixel RGB 12mm,T01-B0004-P059,253,135,198,1,2,247
Pixel RGB 12mm,T01-B0004-P060,254,135,198,1,2,250
Pixel RGB 12mm,T01-B0004-P061,255,135,198,1,2,253
Pixel RGB 12mm,T01-B0004-P062,256,134,198,1,2,256
Pixel RGB 12mm,T01-B0004-P063,257,134,198,1,2,259
Pixel RGB 12mm,T01-B0004-P064,258,134,198,1,2,262
Pixel RGB 12mm,T01-B0004-P065,259,134,197,1,2,265
Pixel RGB 12mm,T01-B0005-P001,260,136,197,1,2,268
Pixel RGB 12mm,T01-B0005-P002,261,137,197,1,2,271
Pixel RGB 12mm,T01-B0005-P003,262,137,198,1,2,274
Pixel RGB 12mm,T01-B0005-P004,263,138,198,1,2,277
Pixel RGB 12mm,T01-B0005-P005,264,139,198,1,2,280
Pixel RGB 12mm,T01-B0005-P006,265,139,198,1,2,283
Pixel RGB 12mm,T01-B0005-P007,266,140,198,1,2,286
Pixel RGB 12mm,T01-B0005-P008,267,140,198,1,2,289
Pixel RGB 12mm,T01-B0005-P009,268,141,198,1,2,292
Pixel RGB 12mm,T01-B0005-P010,269,135,198,1,2,295
Pixel RGB 12mm,T01-B0005-P011,270,135,198,1,2,298
Pixel RGB 12mm,T01-B0005-P012,271,134,198,1,2,301
Pixel RGB 12mm,T01-B0005-P013,272,134,198,1,2,304
Pixel RGB 12mm,T01-B0005-P014,273,133,198,1,2,307
Pixel RGB 12mm,T01-B0005-P015,274,133,198,1,2,310
Pixel RGB 12mm,T01-B0005-P016,275,132,198,1,2,313
Pixel RGB 12mm,T01-B0005-P017,276,132,198,1,2,316
Pixel RGB 12mm,T01-B0005-P018,277,136,198,1,2,319
Pixel RGB 12mm,T01-B0005-P019,278,137,198,1,2,322
Pixel RGB 12mm,T01-B0005-P020,279,137,198,1,2,325
Pixel RGB 12mm,T01-B0005-P021,280,138,198,1,2,328
Pixel RGB 12mm,T01-B0005-P022,281,139,198,1,2,331
Pixel RGB 12mm,T01-B0005-P023,282,139,198,1,2,334
Pixel RGB 12mm,T01-B0005-P024,283,140,198,1,2,337
Pixel RGB 12mm,T01-B0005-P025,284,140,198,1,2,340
Pixel RGB 12mm,T01-B0005-P026,285,136,198,1,2,343
Pixel RGB 12mm,T01-B0005-P027,286,135,198,1,2,346
Pixel RGB 12mm,T01-B0005-P028,287,135,198,1,2,349
Pixel RGB 12mm,T01-B0005-P029,288,134,198,1,2,352
Pixel RGB 12mm,T01-B0005-P030,289,134,198,1,2,355
Pixel RGB 12mm,T01-B0005-P031,290,134,198,1,2,358
Pixel RGB 12mm,T01-B0005-P032,291,133,198,1,2,361
Pixel RGB 12mm,T01-B0005-P033,292,137,198,1,2,364
Pixel RGB 12mm,T01-B0005-P034,293,137,198,1,2,367
Pixel RGB 12mm,T01-B0005-P035,294,138,198,1,2,370
Pixel RGB 12mm,T01-B0005-P036,295,138,198,1,2,373
Pixel RGB 12mm,T01-B0005-P037,296,136,197,1,2,376
Pixel RGB 12mm,T01-B0005-P038,297,136,197,1,2,379
Pixel RGB 12mm,T01-B0005-P039,298,136,198,1,2,382
Pixel RGB 12mm,T01-B0005-P040,299,135,198,1,2,385
Pixel RGB 12mm,T01-B0005-P041,300,137,197,1,2,388
Pixel RGB 12mm,T01-B0005-P042,301,138,197,1,2,391
Pixel RGB 12mm,T01-B0005-P043,302,135,197,1,2,394
Pixel RGB 12mm,T01-B0005-P044,303,135,197,1,2,397
Pixel RGB 12mm,T01-B0005-P045,304,136,197,1,2,400
Pixel RGB 12mm,T01-B0005-P046,305,136,197,1,2,403
Pixel RGB 12mm,T01-B0005-P047,306,136,198,1,2,406
Pixel RGB 12mm,T01-B0005-P048,307,136,198,1,2,409
Pixel RGB 12mm,T01-B0005-P049,308,136,198,1,2,412
Pixel RGB 12mm,T01-B0005-P050,309,136,198,1,2,415
Pixel RGB 12mm,T01-B0005-P051,310,136,198,1,2,418
Pixel RGB 12mm,T01-B0005-P052,311,136,198,1,2,421
Pixel RGB 12mm,T01-B0005-P053,312,136,198,1,2,424
Pixel RGB 12mm,T01-B0005-P054,313,136,198,1,2,427
Pixel RGB 12mm,T01-B0005-P055,314,136,198,1,2,430
Pixel RGB 12mm,T01-B0005-P056,315,136,198,1,2,433
Pixel RGB 12mm,T01-B0005-P057,316,136,198,1,2,436
Pixel RGB 12mm,T01-B0005-P058,317,137,198,1,2,439
Pixel RGB 12mm,T01-B0005-P059,318,137,198,1,2,442
Pixel RGB 12mm,T01-B0005-P060,319,137,197,1,2,445
Pixel RGB 12mm,T01-B0005-P061,320,137,197,1,2,448
Pixel RGB 12mm,T01-B0005-P062,321,137,197,1,2,451
Pixel RGB 12mm,T01-B0005-P063,322,137,197,1,2,454
Pixel RGB 12mm,T01-B0006-P001,323,128,198,1,2,457
Pixel RGB 12mm,T01-B0006-P002,324,129,198,1,2,460
Pixel RGB 12mm,T01-B0006-P003,325,129,198,1,2,463
Pixel RGB 12mm,T01-B0006-P004,326,130,198,1,2,466
Pixel RGB 12mm,T01-B0006-P005,327,130,198,1,2,469
Pixel RGB 12mm,T01-B0006-P006,328,131,199,1,2,472
Pixel RGB 12mm,T01-B0006-P007,329,131,199,1,2,475
Pixel RGB 12mm,T01-B0006-P008,330,131,199,1,2,478
Pixel RGB 12mm,T01-B0006-P009,331,132,199,1,2,481
Pixel RGB 12mm,T01-B0006-P010,332,127,198,1,2,484
Pixel RGB 12mm,T01-B0006-P011,333,126,198,1,2,487
Pixel RGB 12mm,T01-B0006-P012,334,126,198,1,2,490
Pixel RGB 12mm,T01-B0006-P013,335,125,198,1,2,493
Pixel RGB 12mm,T01-B0006-P014,336,124,199,1,2,496
Pixel RGB 12mm,T01-B0006-P015,337,124,199,1,2,499
Pixel RGB 12mm,T01-B0006-P016,338,123,199,1,2,502
Pixel RGB 12mm,T01-B0006-P017,339,123,199,1,2,505
Pixel RGB 12mm,T01-B0006-P018,340,122,199,1,2,508
Pixel RGB 12mm,T01-B0006-P019,341,122,199,1,3,1
Pixel RGB 12mm,T01-B0006-P020,342,127,198,1,3,4
Pixel RGB 12mm,T01-B0006-P021,343,128,198,1,3,7
Pixel RGB 12mm,T01-B0006-P022,344,128,199,1,3,10
Pixel RGB 12mm,T01-B0006-P023,345,128,199,1,3,13
Pixel RGB 12mm,T01-B0006-P024,346,129,199,1,3,16
Pixel RGB 12mm,T01-B0006-P025,347,129,199,1,3,19
Pixel RGB 12mm,T01-B0006-P026,348,130,199,1,3,22
Pixel RGB 12mm,T01-B0006-P027,349,126,198,1,3,25
Pixel RGB 12mm,T01-B0006-P028,350,126,198,1,3,28
Pixel RGB 12mm,T01-B0006-P029,351,125,199,1,3,31
Pixel RGB 12mm,T01-B0006-P030,352,124,199,1,3,34
Pixel RGB 12mm,T01-B0006-P031,353,124,199,1,3,37
Pixel RGB 12mm,T01-B0006-P032,354,123,199,1,3,40
Pixel RGB 12mm,T01-B0006-P033,355,126,198,1,3,43
Pixel RGB 12mm,T01-B0006-P034,356,127,198,1,3,46
Pixel RGB 12mm,T01-B0006-P035,357,127,198,1,3,49
Pixel RGB 12mm,T01-B0006-P036,358,127,198,1,3,52
Pixel RGB 12mm,T01-B0006-P037,359,128,198,1,3,55
Pixel RGB 12mm,T01-B0006-P038,360,128,198,1,3,58
Pixel RGB 12mm,T01-B0006-P039,361,125,198,1,3,61
Pixel RGB 12mm,T01-B0006-P040,362,125,198,1,3,64
Pixel RGB 12mm,T01-B0006-P041,363,124,198,1,3,67
Pixel RGB 12mm,T01-B0006-P042,364,125,198,1,3,70
Pixel RGB 12mm,T01-B0006-P043,365,126,197,1,3,73
Pixel RGB 12mm,T01-B0006-P044,366,128,198,1,3,76
Pixel RGB 12mm,T01-B0006-P045,367,128,198,1,3,79
Pixel RGB 12mm,T01-B0006-P046,368,128,198,1,3,82
Pixel RGB 12mm,T01-B0006-P047,369,128,198,1,3,85
Pixel RGB 12mm,T01-B0006-P048,370,127,198,1,3,88
Pixel RGB 12mm,T01-B0006-P049,371,127,198,1,3,91
Pixel RGB 12mm,T01-B0006-P050,372,127,198,1,3,94
Pixel RGB 12mm,T01-B0006-P051,373,127,198,1,3,97
Pixel RGB 12mm,T01-B0006-P052,374,127,198,1,3,100
Pixel RGB 12mm,T01-B0006-P053,375,127,198,1,3,103
Pixel RGB 12mm,T01-B0006-P054,376,127,198,1,3,106
Pixel RGB 12mm,T01-B0006-P055,377,126,198,1,3,109
Pixel RGB 12mm,T01-B0006-P056,378,126,198,1,3,112
Pixel RGB 12mm,T01-B0006-P057,379,126,198,1,3,115
Pixel RGB 12mm,T01-B0006-P058,380,126,198,1,3,118
Pixel RGB 12mm,T01-B0006-P059,381,126,198,1,3,121
Pixel RGB 12mm,T01-B0006-P060,382,126,198,1,3,124
Pixel RGB 12mm,T01-B0006-P061,383,125,198,1,3,127
Pixel RGB 12mm,T01-B0006-P062,384,125,198,1,3,130
Pixel RGB 12mm,T01-B0006-P063,385,125,198,1,3,133
Pixel RGB 12mm,T01-B0006-P064,386,125,197,1,3,136
Pixel RGB 12mm,T01-B0007-P001,387,121,194,1,3,139
Pixel RGB 12mm,T01-B0007-P002,388,121,194,1,3,142
Pixel RGB 12mm,T01-B0007-P003,389,120,194,1,3,145
Pixel RGB 12mm,T01-B0007-P004,390,119,194,1,3,148
Pixel RGB 12mm,T01-B0007-P005,391,118,194,1,3,151
Pixel RGB 12mm,T01-B0007-P006,392,117,195,1,3,154
Pixel RGB 12mm,T01-B0007-P007,393,117,195,1,3,157
Pixel RGB 12mm,T01-B0007-P008,394,116,195,1,3,160
Pixel RGB 12mm,T01-B0007-P009,395,115,195,1,3,163
Pixel RGB 12mm,T01-B0007-P010,396,115,195,1,3,166
Pixel RGB 12mm,T01-B0007-P011,397,114,196,1,3,169
Pixel RGB 12mm,T01-B0007-P012,398,114,196,1,3,172
Pixel RGB 12mm,T01-B0007-P013,399,122,194,1,3,175
Pixel RGB 12mm,T01-B0007-P014,400,123,194,1,3,178
Pixel RGB 12mm,T01-B0007-P015,401,124,195,1,3,181
Pixel RGB 12mm,T01-B0007-P016,402,124,195,1,3,184
Pixel RGB 12mm,T01-B0007-P017,403,125,195,1,3,187
Pixel RGB 12mm,T01-B0007-P018,404,126,195,1,3,190
Pixel RGB 12mm,T01-B0007-P019,405,126,195,1,3,193
Pixel RGB 12mm,T01-B0007-P020,406,127,196,1,3,196
Pixel RGB 12mm,T01-B0007-P021,407,121,195,1,3,199
Pixel RGB 12mm,T01-B0007-P022,408,120,195,1,3,202
Pixel RGB 12mm,T01-B0007-P023,409,120,195,1,3,205
Pixel RGB 12mm,T01-B0007-P024,410,119,195,1,3,208
